"Недовольный шевелиться","2004-08-21","юниоры","рапира","False","Мировые","male","Соревнования ФО РФ"
"Танцевать верить","2006-02-02","u-23","сабля","False","Мировые","male","Кубок мира"
"Пускать бюро","2021-07-30","взрослые","рапира","False","Мировые","male","Кубок России"
"Говорить бросаться","2007-09-23","взрослые","шпага","False","Мировые","male","Гран-при"
"Социализм попытаться","2003-06-30","юниоры","рапира","False","Российские","male","Всероссийские соревнования"
"Жар ответ","2003-01-22","кадеты","рапира","True","Европейские","male","Чемпионат России"
"Занятие актер","2014-10-29","дети","сабля","True","Европейские","male","Официальные FIE"
"Кабина сумасшедший","2014-09-20","дети","шпага","False","Европейские","male","Межрегиональные соревнования"
"Прислушиваться техника","2007-02-19","дети","шпага","True","Российские","male","Межрегиональные соревнования"
"Прежде выжить","2016-04-24","взрослые","рапира","True","Российские","male","Гран-при"
"Светиться гореть","2013-05-12","кадеты","шпага","True","Мировые","male","Всероссийские соревнования"
"Март некоторый","2014-06-02","u-23","шпага","True","Мировые","male","цикл U-23"
"Возбудить голос","2016-02-18","юниоры","сабля","False","Мировые","male","Соревнования ФО РФ"
"Стонать уголок","2014-06-08","дети","шпага","True","Европейские","female","Сателлит"
"Остальное жидкость","2021-02-25","взрослые","шпага","False","Европейские","male","Соревнования ФО РФ"
"Страх ленинград","2014-07-03","взрослые","рапира","True","Мировые","female","Гран-при"
"Президент наполнить","2009-11-18","юниоры","сабля","False","Российские","male","Гран-при"
"Монах требоваться","2020-10-25","взрослые","рапира","True","Мировые","female","Чемпионат России"
"Звонить должность","2009-10-27","взрослые","рапира","True","Европейские","female","Олимпийские игры"
"Постараться общий","2016-05-28","дети","шпага","False","Европейские","female","Чемпионат России"
"Встретиться риск","2013-11-21","дети","шпага","False","Мировые","female","Чемпионат Европы"
"Счастье неподвижно","2014-06-27","кадеты","шпага","False","Мировые","female","Сателлит"
"Щелкнуть молния","2012-12-21","кадеты","шпага","True","Мировые","male","Чемпионат Европы"
"Рубль поглядеть","2012-04-19","дети","сабля","False","Европейские","female","Кубок России"
"Потянуться столица","2010-09-28","юниоры","шпага","True","Мировые","male","Официальные FIE"
"Дрожать участник","2017-08-23","юниоры","шпага","True","Российские","female","Чемпионат мира"
"Взор сжать","2012-12-11","дети","рапира","False","Мировые","male","Чемпионат Европы"
"Улица килограмм","2001-02-09","u-23","шпага","False","Мировые","male","Кадетский цикл"
"Цк слабость","2016-03-05","кадеты","рапира","False","Мировые","male","Чемпионат Европы"
"Вино красавица","2019-11-20","u-23","рапира","False","Мировые","female","Гран-при"
"Признак замечать","2013-03-09","u-23","рапира","False","Мировые","male","Чемпионат Европы"
"Болезнь разобраться","2022-12-01","взрослые","сабля","False","Европейские","male","Соревнования ФО РФ"
"Выслушать заодно","2008-07-21","дети","сабля","True","Мировые","male","Чемпионат мира"
"Волк ручка","2003-03-01","дети","шпага","True","Мировые","female","Официальные FIE"
"Впереди улыбаться","2004-06-19","юниоры","шпага","True","Российские","female","Официальные FIE"
"Песок остальное","2012-07-23","юниоры","рапира","True","Российские","male","Чемпионат России"
"Тыл усталый","2014-09-25","кадеты","сабля","False","Мировые","female","Кадетский цикл"
"Исчезнуть даже","2020-05-05","юниоры","шпага","False","Мировые","male","Кубок мира"
"Кулак захватить","2021-12-29","дети","рапира","True","Российские","male","Чемпионат Европы"
"Зависть карандаш","2002-06-26","юниоры","шпага","True","Российские","male","Всероссийские соревнования"
"Четыре подушка","2006-05-17","дети","шпага","False","Мировые","female","Официальные FIE"
"Стул противоположный","2016-08-30","дети","шпага","True","Российские","male","Соревнования ФО РФ"
"Записка корень","2021-10-17","кадеты","рапира","False","Европейские","female","Официальные FIE"
"Дочь грудь","2014-09-22","u-23","рапира","False","Мировые","female","Чемпионат Европы"
"Детский под","2011-03-04","взрослые","рапира","True","Европейские","male","Всероссийские соревнования"
"Буква организм","2001-03-20","кадеты","рапира","False","Российские","female","Гран-при"
"Злость далекий","2003-05-04","кадеты","сабля","True","Европейские","male","Кубок России"
"Пока территория","2000-05-17","дети","рапира","False","Мировые","female","Кубок мира"
"Полк белок","2021-01-06","дети","шпага","True","Мировые","male","Межрегиональные соревнования"
"Много брат","2012-06-03","юниоры","рапира","True","Российские","female","Чемпионат Европы"
"Писатель признание","2008-04-04","u-23","рапира","True","Европейские","male","цикл U-23"
"Истина будущий","2005-09-21","юниоры","шпага","True","Европейские","female","Чемпионат России"
"Пришлый негромко","2005-11-15","юниоры","шпага","False","Европейские","male","Соревнования субъекта РФ"
"Приводить начальство","2018-12-26","юниоры","шпага","True","Российские","male","Кадетский цикл"
"Болезнь знак","2020-07-31","юниоры","шпага","False","Европейские","female","Кубок мира"
"Прочитать майор","2020-10-23","u-23","сабля","False","Российские","male","Соревнования ФО РФ"
"Провод вздрогнуть","2016-11-16","юниоры","рапира","False","Европейские","male","Олимпийские игры"
"Семь собачий","2022-01-06","взрослые","рапира","False","Мировые","male","Чемпионат мира"
"Училище борт","2009-03-18","дети","сабля","False","Европейские","female","Межрегиональные соревнования"
"Владеть посадить","2016-09-25","взрослые","рапира","False","Европейские","male","Чемпионат мира"
"Стоя спалить","2007-06-17","кадеты","рапира","False","Европейские","male","Гран-при"
"Рассмотреть знак","2011-03-04","кадеты","рапира","True","Европейские","male","Кубок России"
"Команда объявить","2003-03-23","юниоры","шпага","False","Российские","male","Чемпионат России"
"Девушка форма","2004-01-09","кадеты","рапира","False","Европейские","male","Чемпионат России"
"Непонятно плита","2017-11-04","взрослые","рапира","True","Мировые","female","Олимпийские игры"
"Начальник ложь","2019-12-11","кадеты","шпага","True","Российские","female","Чемпионат мира"
"Выстрел задуматься","2014-01-17","дети","сабля","True","Российские","female","Соревнования субъекта РФ"
"Крутой родина","2011-12-28","взрослые","сабля","True","Европейские","male","Кадетский цикл"
"Древний обернуться","2018-12-30","u-23","шпага","False","Европейские","female","цикл U-23"
"Рот сбить","2005-06-16","кадеты","сабля","True","Мировые","female","Чемпионат России"
"Развитие попалить","2007-03-30","взрослые","сабля","False","Российские","female","Сателлит"
"Ярко внимание","2011-03-28","дети","сабля","False","Российские","male","Чемпионат Европы"
"Прощаться выпить","2007-02-15","кадеты","сабля","True","Мировые","male","Соревнования ФО РФ"
"Отдел дышать","2011-01-08","u-23","сабля","False","Российские","male","Межрегиональные соревнования"
"Союз курс","2011-10-21","дети","шпага","True","Мировые","male","Кадетский цикл"
"Северный обыкновенный","2004-06-03","взрослые","шпага","True","Мировые","male","Гран-при"
"Испуганно назначить","2007-12-20","дети","рапира","True","Российские","female","Сателлит"
"Явление выглядеть","2012-09-20","кадеты","шпага","True","Европейские","female","Чемпионат Европы"
"Убрать подавать","2010-12-14","u-23","сабля","False","Европейские","male","цикл U-23"
"Полгода повторить","2018-10-05","u-23","рапира","True","Европейские","male","Чемпионат мира"
"Более купить","2007-08-16","юниоры","шпага","True","Российские","female","Гран-при"
"Глупо почувствовать","2004-06-22","кадеты","сабля","True","Мировые","female","Всероссийские соревнования"
"Деловой столица","2019-02-15","взрослые","шпага","True","Европейские","female","Чемпионат мира"
"Повторить выше","2000-03-08","юниоры","сабля","True","Мировые","female","Всероссийские соревнования"
"Ход чечня","2021-08-26","дети","рапира","True","Российские","male","Всероссийские соревнования"
"Представлять живой","2016-09-19","u-23","рапира","True","Мировые","female","Кадетский цикл"
"Рождение значение","2010-07-28","кадеты","рапира","False","Российские","female","Чемпионат Европы"
"Масса среда","2007-10-19","u-23","рапира","False","Мировые","female","цикл U-23"
"Каша израиль","2000-02-04","u-23","рапира","False","Европейские","female","Олимпийские игры"
"Капитал бывать","2021-03-06","дети","шпага","True","Европейские","female","Кадетский цикл"
"Резкий цвет","2000-02-10","юниоры","сабля","True","Российские","female","Олимпийские игры"
"Близко кино","2008-01-01","взрослые","шпага","True","Европейские","male","Гран-при"
"Занять гора","2001-03-31","дети","рапира","False","Российские","female","Олимпийские игры"
"Благодарный талант","2009-06-18","взрослые","рапира","True","Мировые","male","цикл U-23"
"Рождение осветить","2013-09-06","дети","сабля","False","Европейские","male","Сателлит"
"Носить офицер","2009-02-25","u-23","рапира","False","Европейские","female","Чемпионат России"
"Моряк стонать","2013-05-20","u-23","шпага","False","Европейские","male","Сателлит"
"Разный транспорт","2006-08-18","юниоры","рапира","False","Российские","female","Сателлит"
"Ресница деревня","2019-10-01","дети","шпага","True","Российские","female","Кадетский цикл"
"Братец запереть","2011-12-31","u-23","шпага","False","Европейские","female","Соревнования ФО РФ"
"Монета дверь","2005-03-05","дети","рапира","False","Мировые","female","Межрегиональные соревнования"
"Видеться ценный","2001-10-04","дети","сабля","False","Мировые","male","Сателлит"
"Врать эпоха","2004-09-16","дети","сабля","False","Европейские","female","цикл U-23"
"Испуганно выскочить","2000-03-18","кадеты","сабля","True","Европейские","female","Кадетский цикл"
"Волшебный звонить","2021-08-02","юниоры","шпага","False","Европейские","female","Сателлит"
"Лекция три","2004-04-09","юниоры","рапира","False","Европейские","female","Соревнования субъекта РФ"
"Отсутствовать звонок","2012-08-05","взрослые","сабля","True","Мировые","male","Олимпийские игры"
"Раскрытый пробормотать","2009-05-15","юниоры","шпага","True","Российские","female","Кадетский цикл"
"Приготовить крикнуть","2006-08-24","юниоры","рапира","False","Российские","male","Чемпионат Европы"
"Домашний думать","2021-03-14","кадеты","шпага","False","Мировые","male","Олимпийские игры"
"Ткань утверждать","2016-02-12","u-23","шпага","False","Европейские","female","Олимпийские игры"
"Страх моральный","2018-02-22","кадеты","шпага","True","Российские","male","Чемпионат мира"
"Ствол баба","2004-08-25","юниоры","рапира","False","Российские","male","Чемпионат России"
"Догадываться воспитание","2011-04-07","дети","сабля","True","Европейские","male","Кубок России"
"Сначала надеяться","2013-08-22","взрослые","рапира","True","Мировые","male","Чемпионат России"
"Вагон подлинный","2017-06-11","дети","рапира","True","Мировые","female","цикл U-23"
"Величина удивительно","2015-07-24","взрослые","сабля","True","Мировые","female","Чемпионат мира"
"Превращаться обрадоваться","2021-11-04","юниоры","рапира","True","Европейские","female","Гран-при"
"Голод интеллигент","2016-02-07","дети","шпага","True","Российские","female","Чемпионат Европы"
"Берлин жук","2013-01-21","взрослые","рапира","False","Европейские","female","Гран-при"
"Группа искра","2013-09-12","взрослые","рапира","False","Мировые","male","цикл U-23"
"Грязь посуда","2014-12-30","u-23","рапира","False","Российские","female","Кубок России"
"Тащить дорогой","2007-09-12","u-23","сабля","True","Европейские","male","Сателлит"
"Молчание артист","2002-06-08","юниоры","рапира","True","Европейские","male","Официальные FIE"
"Читатель ноябрь","2009-07-24","u-23","рапира","True","Европейские","male","Межрегиональные соревнования"
"Степень инструкция","2000-01-09","взрослые","рапира","False","Европейские","female","Всероссийские соревнования"
"Война рота","2015-05-14","юниоры","рапира","False","Российские","female","Чемпионат мира"
"Вкус открытие","2006-11-21","взрослые","шпага","False","Европейские","female","Всероссийские соревнования"
"Ярко недовольный","2010-05-30","u-23","сабля","True","Мировые","male","Кубок мира"
"Корпус воевать","2021-04-30","взрослые","шпага","False","Мировые","female","Соревнования субъекта РФ"
"Пока проволока","2007-01-15","юниоры","рапира","False","Мировые","female","Чемпионат России"
"Кулак скандал","2003-02-19","u-23","рапира","False","Мировые","male","Соревнования ФО РФ"
"Прямой суд","2020-04-10","взрослые","сабля","False","Мировые","female","Чемпионат Европы"
"Путем снижение","2003-05-26","дети","шпага","False","Российские","female","Чемпионат России"
"Утренний защищать","2022-12-03","взрослые","рапира","False","Российские","male","Чемпионат Европы"
"Встать ненавидеть","2002-09-29","юниоры","сабля","False","Российские","female","Кубок России"
"Средство подарок","2019-01-17","дети","рапира","False","Европейские","female","Сателлит"
"Болото полтора","2006-08-19","юниоры","шпага","True","Российские","female","Олимпийские игры"
"Большинство собственность","2022-10-28","юниоры","рапира","False","Российские","female","Всероссийские соревнования"
"Влияние представлять","2014-01-17","дети","шпага","False","Российские","male","Кадетский цикл"
"Кто подобный","2004-02-11","u-23","сабля","True","Мировые","male","Чемпионат мира"
"Поклониться проклятый","2021-11-22","кадеты","рапира","False","Европейские","female","Официальные FIE"
"Интересоваться дворец","2007-12-01","взрослые","сабля","False","Мировые","female","Чемпионат мира"
"Танк свидетельство","2008-08-05","дети","рапира","True","Мировые","male","Сателлит"
"Смотреть фильм","2021-05-29","дети","шпага","True","Европейские","male","Гран-при"
"Студент выстрел","2003-05-05","кадеты","шпага","False","Европейские","male","Гран-при"
"Распоряжение подавать","2018-09-02","юниоры","шпага","False","Мировые","male","Чемпионат Европы"
"Час сарай","2004-09-19","юниоры","шпага","True","Мировые","female","Кубок России"
"Вокзал утверждать","2001-06-12","взрослые","шпага","True","Мировые","male","Чемпионат мира"
"Счесть сбить","2012-06-05","дети","шпага","True","Европейские","female","Соревнования субъекта РФ"
"Дух поздний","2012-01-26","кадеты","рапира","True","Российские","female","Чемпионат мира"
"Рожа преступление","2020-05-09","юниоры","рапира","False","Европейские","female","Кубок России"
"Гулять жилье","2022-10-14","юниоры","рапира","True","Мировые","female","Кадетский цикл"
"Красный отчаянный","2008-10-03","юниоры","сабля","False","Европейские","male","цикл U-23"
"Клиент космос","2019-03-15","взрослые","шпага","True","Российские","male","Кадетский цикл"
"Московский различный","2017-12-06","взрослые","рапира","False","Мировые","female","Олимпийские игры"
"Неприятный демократия","2012-07-11","кадеты","сабля","False","Европейские","male","Соревнования ФО РФ"
"Шуба ненависть","2010-08-04","u-23","сабля","False","Мировые","female","Кубок мира"
"Привычка страдать","2021-01-19","юниоры","сабля","True","Европейские","female","Чемпионат России"
"Естественно появление","2016-09-23","юниоры","сабля","False","Российские","female","Кубок мира"
"Услуга ради","2017-11-27","кадеты","шпага","False","Европейские","male","Всероссийские соревнования"
"Двинуться холод","2012-11-19","кадеты","сабля","True","Европейские","female","Межрегиональные соревнования"
"Сверкать вряд","2014-09-25","взрослые","сабля","True","Европейские","female","Официальные FIE"
"Щелкнуть действительно","2015-10-23","u-23","рапира","True","Мировые","female","Чемпионат России"
"Марш жирный","2006-04-05","кадеты","сабля","True","Европейские","male","Гран-при"
"Крышка аэропорт","2013-02-02","дети","сабля","False","Европейские","female","Межрегиональные соревнования"
"Милиционер размер","2001-12-30","юниоры","шпага","True","Европейские","female","Официальные FIE"
"Заложить особенный","2016-02-19","кадеты","рапира","False","Мировые","male","Чемпионат Европы"
"Поддержка проверить","2016-05-07","кадеты","сабля","False","Европейские","male","Всероссийские соревнования"
"Погодить вена","2004-08-22","дети","сабля","False","Российские","male","Официальные FIE"
"Спросить река","2007-03-28","u-23","шпага","False","Европейские","male","Соревнования субъекта РФ"
"Фильм приблизиться","2014-11-01","взрослые","сабля","True","Мировые","female","Сателлит"
"Особенный попасться","2000-02-18","u-23","шпага","False","Мировые","male","Всероссийские соревнования"
"Командир сбежать","2011-12-27","юниоры","рапира","False","Российские","female","Кубок России"
"Скрывать оглядываться","2003-12-18","u-23","сабля","True","Европейские","male","Кадетский цикл"
"Расход культурный","2006-08-02","дети","шпага","True","Европейские","female","Сателлит"
"Драться восстановить","2003-12-06","дети","шпага","True","Российские","female","Олимпийские игры"
"Выборы подушка","2012-12-05","дети","рапира","True","Мировые","female","Гран-при"
"Корабль вокзал","2003-03-10","юниоры","шпага","False","Российские","female","Кубок мира"
"Попалить сумерки","2013-07-18","кадеты","рапира","True","Европейские","female","Чемпионат Европы"
"Человечество уровень","2013-06-23","дети","шпага","False","Мировые","female","Соревнования субъекта РФ"
"Стихи окошко","2022-02-03","взрослые","рапира","True","Мировые","female","Кадетский цикл"
"Тянуться подойти","2003-01-15","взрослые","рапира","False","Российские","female","Гран-при"
"Горизонт башня","2011-12-30","u-23","сабля","False","Европейские","male","Межрегиональные соревнования"
"Танец марш","2010-04-13","u-23","сабля","True","Российские","male","Гран-при"
"Свернуть полезть","2008-06-06","кадеты","сабля","False","Российские","female","Чемпионат мира"
"Бюджет лениво","2013-04-13","u-23","рапира","False","Европейские","male","Соревнования субъекта РФ"
"Лекарство гигантский","2004-09-11","дети","сабля","False","Российские","male","Соревнования субъекта РФ"
"Собственный странно","2007-06-02","кадеты","рапира","False","Мировые","male","Кубок мира"
"Общество сахар","2018-12-22","кадеты","рапира","True","Европейские","female","Соревнования субъекта РФ"
"Быстро нравиться","2017-12-03","кадеты","рапира","False","Российские","female","Официальные FIE"
"Пожаловать поддерживать","2016-03-27","дети","сабля","False","Европейские","female","Официальные FIE"
"Появление юбка","2012-12-25","взрослые","шпага","True","Европейские","male","Всероссийские соревнования"
"Городок стихи","2017-04-19","взрослые","шпага","False","Российские","female","Межрегиональные соревнования"
"Неторопливый встреча","2007-05-16","юниоры","сабля","False","Мировые","male","Соревнования субъекта РФ"
"Светло третий","2006-11-19","кадеты","шпага","True","Российские","female","Гран-при"
"Зеленый волна","2000-09-01","дети","шпага","False","Российские","female","цикл U-23"
"Ай лишь","2020-08-06","юниоры","сабля","False","Европейские","female","цикл U-23"
"Выдержать цифра","2021-06-28","u-23","шпага","True","Мировые","female","Всероссийские соревнования"
"Лопата переговоры","2005-05-31","дети","сабля","True","Европейские","male","Кадетский цикл"
"Ружье секретный","2008-07-08","дети","шпага","False","Европейские","male","Чемпионат мира"
"Декабрь вскоре","2010-08-26","взрослые","сабля","False","Российские","male","Чемпионат мира"
"Балкон знаменитый","2006-07-29","кадеты","сабля","False","Европейские","female","Сателлит"
"Под ржавый","2011-06-26","взрослые","сабля","False","Российские","female","Официальные FIE"
"Награда ус","2001-07-10","юниоры","рапира","True","Российские","male","Чемпионат России"
"Мчаться ваш","2003-10-15","u-23","шпага","False","Европейские","male","Всероссийские соревнования"
"Штат жалеть","2012-10-04","взрослые","рапира","True","Европейские","male","Межрегиональные соревнования"
"Август структура","2000-09-01","дети","шпага","False","Европейские","female","Гран-при"
"Прижимать ящик","2000-07-02","юниоры","шпага","False","Мировые","male","Олимпийские игры"
"Пребывание перейти","2000-10-02","u-23","шпага","True","Европейские","male","Чемпионат России"
"Представляться песня","2017-12-15","u-23","рапира","True","Российские","female","Кубок мира"
"Километр круглый","2005-06-14","дети","рапира","False","Российские","female","цикл U-23"
"Обратный постучать","2019-10-03","юниоры","сабля","True","Мировые","male","Чемпионат России"
"Пообещать западный","2016-10-27","юниоры","шпага","True","Мировые","male","Чемпионат Европы"
"Знакомство уложить","2011-11-13","кадеты","шпага","False","Мировые","female","Чемпионат России"
"Аппарат мотор","2012-05-09","кадеты","сабля","False","Мировые","male","Соревнования субъекта РФ"
"Почувствовать отправить","2010-11-30","дети","рапира","False","Европейские","female","Соревнования ФО РФ"
"Хватить овраг","2004-01-30","кадеты","рапира","False","Европейские","female","Гран-при"
"Автомат проволока","2005-08-05","кадеты","сабля","False","Мировые","male","Олимпийские игры"
"Смерть витрина","2011-11-18","юниоры","сабля","True","Европейские","female","Всероссийские соревнования"
"Клуб сша","2018-01-10","кадеты","сабля","False","Европейские","male","Межрегиональные соревнования"
"Инструмент страница","2012-04-11","дети","сабля","True","Европейские","male","Соревнования субъекта РФ"
"Серебряный тротуар","2021-10-16","дети","сабля","True","Европейские","male","Кубок России"
"Выдержать растерянно","2003-05-16","юниоры","шпага","False","Мировые","male","Сателлит"
"Открывать требование","2005-04-07","дети","рапира","True","Мировые","female","Официальные FIE"
"Прозрачный взор","2013-01-22","u-23","рапира","False","Мировые","male","Кадетский цикл"
"Гражданин секретный","2013-11-07","юниоры","шпага","True","Российские","male","Официальные FIE"
"Сумма лопата","2018-06-10","u-23","сабля","False","Европейские","female","Сателлит"
"Ученый плечо","2011-01-23","дети","рапира","False","Европейские","female","Межрегиональные соревнования"
"Хоть фон","2005-02-06","u-23","шпага","False","Российские","male","Кубок мира"
"Потянуться передача","2004-12-17","юниоры","шпага","True","Мировые","female","Чемпионат мира"
"Буквально стальной","2003-09-03","взрослые","сабля","False","Европейские","female","Межрегиональные соревнования"
"Гордиться кстати","2016-06-12","u-23","рапира","True","Мировые","female","Межрегиональные соревнования"
"Фронт лейтенант","2013-06-12","кадеты","сабля","False","Европейские","female","Сателлит"
"Подписать фон","2000-08-02","дети","шпага","True","Мировые","female","Всероссийские соревнования"
"Спортивный привычный","2001-03-08","юниоры","сабля","False","Мировые","male","Гран-при"
"Молодой скромный","2014-12-16","взрослые","сабля","True","Европейские","male","Официальные FIE"
"Щелкнуть семейный","2002-06-05","дети","рапира","True","Мировые","female","Чемпионат мира"
"Хозяйство верх","2019-02-21","дети","сабля","True","Российские","female","Олимпийские игры"
"Пустяк опускаться","2019-08-02","кадеты","сабля","False","Мировые","female","цикл U-23"
"Позади пожать","2004-11-28","юниоры","сабля","False","Российские","female","Гран-при"
"Дневник видимо","2013-10-19","дети","сабля","False","Мировые","male","Кадетский цикл"
"Вино третий","2020-05-10","взрослые","шпага","False","Мировые","male","Официальные FIE"
"Ткнуть приезд","2015-10-18","юниоры","шпага","False","Европейские","female","Официальные FIE"
"Славный тепло","2000-04-04","u-23","шпага","True","Мировые","male","Чемпионат мира"
"Рождение нужный","2013-08-17","u-23","рапира","True","Мировые","male","Сателлит"
"Проговорить интересоваться","2019-07-24","кадеты","сабля","True","Мировые","male","Чемпионат России"
"Доверять суп","2022-06-03","дети","рапира","False","Европейские","male","Чемпионат мира"
"Плечо заболевание","2008-09-29","кадеты","шпага","True","Российские","female","Межрегиональные соревнования"
"Период установить","2015-10-21","кадеты","сабля","False","Российские","female","Гран-при"
"Таков внешность","2012-02-04","кадеты","рапира","False","Мировые","male","Сателлит"
"Веселый воспринимать","2003-11-25","кадеты","сабля","True","Российские","female","Чемпионат мира"
"Ранить сущность","2015-12-06","юниоры","рапира","True","Европейские","female","Соревнования субъекта РФ"
"Перерыв заняться","2018-12-13","юниоры","шпага","False","Российские","male","Чемпионат России"
"Рвать труп","2004-03-30","взрослые","рапира","False","Российские","male","Соревнования субъекта РФ"
"Послушать потеря","2017-12-23","юниоры","сабля","True","Российские","male","Чемпионат России"
"Нелепый звучать","2002-07-09","кадеты","шпага","True","Мировые","male","Всероссийские соревнования"
"Далеко сэр","2022-10-10","юниоры","рапира","True","Российские","male","Межрегиональные соревнования"
"Поток отнюдь","2021-03-21","дети","сабля","True","Мировые","male","Гран-при"
"Бюро чем","2014-11-25","кадеты","сабля","True","Российские","male","Кубок России"
"Капитал ответ","2010-04-26","юниоры","шпага","False","Российские","male","Кадетский цикл"
"Сталкер слава","2022-04-24","кадеты","сабля","False","Европейские","female","Кубок мира"
"Колодец путем","2019-07-16","взрослые","рапира","False","Европейские","male","Официальные FIE"
"Будущий разглядывать","2005-11-06","юниоры","шпага","True","Мировые","male","Официальные FIE"
"Железный молодая","2017-12-25","кадеты","рапира","False","Российские","male","Кубок мира"
"Перехватить разноцветный","2006-07-04","u-23","шпага","False","Европейские","female","Соревнования ФО РФ"
"Дверца умение","2004-10-01","дети","рапира","False","Российские","male","Чемпионат России"
"Погибнуть сделать","2019-11-20","взрослые","шпага","True","Российские","female","Официальные FIE"
"Пятый дорожка","2006-05-23","юниоры","рапира","False","Российские","male","Чемпионат России"
"Территория кресло","2016-09-28","u-23","рапира","True","Российские","male","Кубок России"
"Инженер удобный","2019-10-26","дети","рапира","False","Российские","female","Всероссийские соревнования"
"Стесняться посуда","2005-11-30","кадеты","рапира","False","Европейские","female","Чемпионат России"
"Дурацкий процесс","2001-09-15","дети","шпага","True","Европейские","female","Кадетский цикл"
"Фуражка летчик","2005-05-03","юниоры","сабля","True","Российские","male","Кадетский цикл"
"Профессия полковник","2009-11-05","дети","рапира","False","Российские","male","Соревнования субъекта РФ"
"Представлять нету","2010-09-01","дети","рапира","True","Российские","male","Официальные FIE"
"Нерв перерыв","2022-06-13","взрослые","рапира","True","Мировые","male","Всероссийские соревнования"
"Спина степень","2006-11-26","юниоры","шпага","False","Мировые","female","Официальные FIE"
"Смех снять","2011-06-05","кадеты","сабля","True","Российские","female","Всероссийские соревнования"
"Духовный родной","2011-07-24","дети","шпага","False","Европейские","female","Всероссийские соревнования"
"Зажечь согласно","2022-01-07","дети","шпага","False","Российские","male","цикл U-23"
"Тоня подъезд","2015-11-08","кадеты","рапира","False","Мировые","female","Чемпионат Европы"
"Проявить будущее","2001-01-29","взрослые","шпага","False","Российские","female","Межрегиональные соревнования"
"Депутат махнуть","2013-04-12","кадеты","шпага","False","Мировые","male","Олимпийские игры"
"Закончиться сорвать","2008-07-21","дети","шпага","True","Европейские","male","Чемпионат Европы"
"Объяснять уставиться","2005-09-25","кадеты","шпага","False","Европейские","female","Чемпионат Европы"
"Поэт пациент","2015-11-08","взрослые","шпага","True","Мировые","female","цикл U-23"
"Целовать повернуть","2014-07-02","взрослые","сабля","True","Мировые","female","Чемпионат Европы"
"Зайти мудрый","2002-09-04","взрослые","сабля","False","Европейские","male","Соревнования субъекта РФ"
"Летать младенец","2000-08-08","юниоры","шпага","False","Российские","male","Кубок мира"
"Орудие становиться","2016-08-10","u-23","шпага","False","Мировые","male","Гран-при"
"Создавать маршал","2004-09-11","кадеты","шпага","True","Мировые","male","Соревнования ФО РФ"
"Немножко американский","2003-09-24","взрослые","рапира","False","Мировые","male","Сателлит"
"Позади хоббит","2000-08-01","взрослые","сабля","False","Российские","female","цикл U-23"
"Станция добыча","2014-02-09","u-23","рапира","False","Мировые","female","Всероссийские соревнования"
"Спасение благо","2011-08-15","кадеты","шпага","True","Мировые","female","Межрегиональные соревнования"
"Превращаться обладать","2007-09-11","u-23","рапира","False","Европейские","male","Чемпионат Европы"
"Впоследствии выдавать","2021-09-13","взрослые","рапира","False","Европейские","male","Всероссийские соревнования"
"Деталь сниться","2021-10-22","дети","сабля","False","Европейские","male","Чемпионат Европы"
"Операция ресница","2021-04-29","кадеты","рапира","True","Российские","female","Олимпийские игры"
"Гитара муха","2002-07-11","кадеты","сабля","True","Европейские","female","Кубок мира"
"Женить умереть","2012-12-07","взрослые","шпага","True","Российские","female","Чемпионат России"
"Попробовать область","2010-01-27","взрослые","шпага","True","Российские","male","Сателлит"
"Жар куча","2012-07-20","взрослые","сабля","True","Российские","female","Чемпионат мира"
"Нравиться глянуть","2011-09-14","юниоры","рапира","False","Мировые","male","Межрегиональные соревнования"
"Усталый дядя","2006-08-19","взрослые","сабля","False","Мировые","female","Чемпионат мира"
"Надо вход","2022-06-23","взрослые","сабля","False","Мировые","male","Соревнования ФО РФ"
"Повести выбор","2011-05-18","взрослые","сабля","False","Европейские","male","Сателлит"
"Искра измениться","2000-02-29","взрослые","рапира","False","Российские","male","Официальные FIE"
"Сбросить объект","2020-07-22","юниоры","рапира","True","Европейские","male","Чемпионат России"
"Служба стесняться","2009-05-08","взрослые","сабля","False","Российские","male","Чемпионат Европы"
"Расстрелять боец","2011-03-21","взрослые","рапира","False","Российские","female","Кубок мира"
"Ленинградский чудо","2001-11-30","дети","сабля","True","Мировые","male","Чемпионат мира"
"Коридор прежде","2003-06-27","u-23","рапира","False","Мировые","male","Соревнования ФО РФ"
"Готовиться уважение","2005-05-04","дети","шпага","False","Российские","male","Кубок мира"
"Протянуть сам","2006-10-31","кадеты","рапира","False","Российские","male","Кадетский цикл"
"Спина сохранить","2014-06-03","u-23","рапира","False","Мировые","female","Межрегиональные соревнования"
"Молча корея","2014-05-13","взрослые","шпага","True","Мировые","male","Соревнования субъекта РФ"
"Нежный писать","2012-03-11","дети","шпага","False","Европейские","female","Кубок мира"
"Винтовка дар","2009-07-14","взрослые","шпага","True","Российские","female","Чемпионат Европы"
"Готовый чуть","2001-09-22","u-23","рапира","False","Российские","female","Гран-при"
"Придавать территория","2010-11-17","юниоры","рапира","False","Российские","female","Официальные FIE"
"Наблюдаться род","2011-02-24","взрослые","рапира","True","Российские","female","Всероссийские соревнования"
"Задание зря","2017-07-07","u-23","сабля","False","Мировые","male","Чемпионат Европы"
"Измениться признать","2010-10-09","юниоры","шпага","True","Мировые","female","Чемпионат Европы"
